id,date,city_name,neighborhood_name,latitude,longitude,n_mortos,n_feridos,n_agentes_mortos,n_civis_mortos,n_homens_mortos,n_mulheres_mortos,n_trans_mortos,n_homens_feridos,n_mulheres_feridos,n_vitimas
12f0640f-81b5-4a3c-9d4c-298b8d8e8a39,2022-05-02T15:00:00Z,São Gonçalo,Ipiiba,-22.881122,-42.983605,1,0,0,1,1,0,0,0,0,1
12f2a7b1-0e6e-4999-96d2-c30cba9fc314,2018-08-26T17:00:00Z,Rio De Janeiro,Vila Da Penha,-22.8446306,-43.310028,0,6,0,0,0,0,0,1,1,6
12f4e0c5-7fd7-4248-afc7-6115655abb49,2020-10-30T21:30:00Z,Rio De Janeiro,Penha,-22.8440326,-43.2894435,3,4,0,3,3,0,0,4,0,7
12f7b10c-0471-4342-8b3b-f4582e4a4593,2022-03-23T14:00:00Z,São Gonçalo,Tribobo Iii,-22.8578704,-43.0268167,0,1,0,0,0,0,0,1,0,1
12f8c5fe-0033-4312-be23-90f72ef2ce0f,2018-03-20T02:00:00Z,Nova Iguaçu,Jardim Alvorada,-22.762901,-43.4955738,1,0,0,1,1,0,0,0,0,1
12fba024-c0f5-4a0c-8701-d7c79149f96f,2019-06-17T18:44:00Z,Rio De Janeiro,Madureira,-22.8640669,-43.3359107,0,1,0,0,0,0,0,1,0,1
130502be-a229-436a-a0dc-2c58055716fc,2022-01-28T05:34:00Z,Rio De Janeiro,Acari,-22.8266715,-43.3468259,0,1,0,0,0,0,0,1,0,1
130e4df8-3855-4656-9c8b-6cbe4d5f6d57,2018-07-16T05:59:00Z,Rio De Janeiro,Complexo Do Alemao,-22.8593331,-43.275475900000004,0,2,0,0,0,0,0,2,0,2
131368eb-551e-464d-8128-f502a83b4c1d,2021-07-09T10:00:00Z,Rio De Janeiro,Cosmos,-22.9120556,-43.6146683,1,1,0,1,1,0,0,0,1,2
131ddd6a-1670-4b04-94fa-732f45683011,2017-07-28T12:08:00Z,Rio De Janeiro,Acari,-22.8255310059,-43.3444595337,1,0,0,1,1,0,0,0,0,1
13226883-3eb3-4660-838c-b58a9d59303a,2019-01-28T06:45:00Z,Rio De Janeiro,Santissimo,-22.8605042,-43.5234381,0,1,0,0,0,0,0,1,0,1
1329f8bf-a19a-4887-9e3a-5d125cfb71ec,2017-05-09T13:33:00Z,Rio De Janeiro,Penha,-22.8498919,-43.2864015,0,3,0,0,0,0,0,1,1,3
1333d2d8-e3a0-4d59-9a5d-d4fa7c9f74cd,2019-07-13T23:00:00Z,Japeri,Guandu,-22.6889778,-43.6447287,3,0,0,3,2,1,0,0,0,3
13361fa9-6535-4b8d-927f-7eb0505d52ff,2019-07-01T06:20:00Z,Rio De Janeiro,Agua Santa,-22.908442,-43.313784,2,0,0,2,2,0,0,0,0,2
1338807a-44a0-4b75-b10a-f36b42a8129d,2018-03-21T08:45:00Z,Belford Roxo,Bom Pastor,-22.7507013,-43.3745743,1,0,1,0,1,0,0,0,0,1
133b5be9-ec93-40ca-aabe-41dc4f20f245,2021-11-19T18:00:00Z,Rio De Janeiro,Guadalupe,-22.8411133,-43.3635458,0,3,0,0,0,0,0,3,0,3
1344cc62-6b56-4b99-ba6a-69200de3e25e,2018-12-29T21:00:00Z,Itaboraí,Areal,-22.7241225,-42.8570097,0,1,0,0,0,0,0,0,1,1
13466bb8-bb4b-485f-8aed-cb2ba08b1eea,2021-04-12T23:00:00Z,Niterói,Largo Da Batalha,-22.9004254,-43.0756404,1,1,0,1,1,0,0,1,0,2
1347c55a-3233-4832-a2f2-f6c51fcf58a0,2018-02-02T00:00:00Z,Rio De Janeiro,Gloria,-22.9208446,-43.1795305,0,1,0,0,0,0,0,1,0,1
13493627-7f94-480f-b1cf-c810bf89313b,2022-06-23T18:30:00Z,Rio De Janeiro,Ramos,-22.8510278,-43.2477585,1,0,0,1,1,0,0,0,0,1
134a6627-386f-4fa7-b8a9-0856a2750431,2018-07-08T00:00:00Z,Mesquita,Banco De Areia,-22.7817986,-43.4125841,0,1,0,0,0,0,0,1,0,1
1359193a-6075-44b1-9991-b46fad74c92a,2023-01-19T13:00:00Z,Rio De Janeiro,Santissimo,-22.86859465626212,-43.523768845230094,1,2,0,1,1,0,0,2,0,3
13632f83-da21-4bf7-8433-ce727e8af69a,2023-03-25T15:23:00Z,Itaboraí,Joao Caetano,-22.7317721,-42.948996,1,0,0,1,1,0,0,0,0,1
1368f01c-1ab8-42af-b5f8-dc7cd607caa2,2018-10-04T08:19:00Z,Rio De Janeiro,Olaria,-22.8472161,-43.2754407,0,1,0,0,0,0,0,1,0,1
137948f2-32f9-467d-9572-1624aea3ecfd,2022-05-06T09:30:00Z,Niterói,Charitas,-22.9346377,-43.097712,2,0,0,2,2,0,0,0,0,2
137a31b1-708b-434a-8a9d-66e912bad93d,2019-11-17T20:00:00Z,Rio De Janeiro,Bangu,-22.8668177,-43.4659022,0,1,0,0,0,0,0,1,0,1
137f787e-6f3e-490a-94c9-4b7348abaeb0,2021-01-08T10:20:00Z,Rio De Janeiro,Bonsucesso,-22.8660656,-43.2474875,0,1,0,0,0,0,0,1,0,1
13800840-0f40-41c0-a935-55d82e0c3cb5,2021-02-22T00:00:00Z,Rio De Janeiro,Campinho,-22.8856237,-43.3481044,1,0,0,1,1,0,0,0,0,1
13843836-2dd4-4df9-b0bd-8c230d834f69,2019-10-04T09:31:00Z,Rio De Janeiro,Manguinhos,-22.882921,-43.2489009,0,1,0,0,0,0,0,1,0,1
13894fe1-7b43-4849-a34b-696ad1755b19,2018-06-27T08:00:00Z,São Gonçalo,Bom Retiro,-22.7960439,-42.960664,1,0,0,1,1,0,0,0,0,1
138bfb42-4d5c-4209-b5e1-de004d7abdd7,2018-06-13T19:15:00Z,Rio De Janeiro,Acari,-22.8259603,-43.3404209,0,1,0,0,0,0,0,0,1,1
13964f1e-7a97-4a7f-bd2f-26441992d66b,2020-02-27T14:00:00Z,Rio De Janeiro,Jardim America,-22.8152009,-43.325682,0,1,0,0,0,0,0,0,1,1
139f1b6e-bdb7-44e7-b79b-6ffc2e304d54,2017-01-28T08:00:00Z,Rio De Janeiro,Cidade De Deus,-22.9469642639,-43.3617515564,1,2,0,1,1,0,0,2,0,3
139f3eff-3f4a-45e6-b8ed-5d2cf4ef6329,2020-03-06T15:00:00Z,São Gonçalo,Venda Da Cruz,-22.857836,-43.09265,0,1,0,0,0,0,0,0,1,1
139fb7eb-5cd9-403f-8100-8a54126ad98f,2018-04-04T15:00:00Z,Rio De Janeiro,Engenho Novo,-22.9160833,-43.2747744,0,2,0,0,0,0,0,1,1,2
13a39176-27d5-4ab6-b145-c310879a99fe,2022-01-26T08:00:00Z,Nova Iguaçu,Austin,-22.7201738,-43.5246361,1,0,0,1,1,0,0,0,0,1
13a57bd3-37c6-4fc9-b1bd-a3ac1c045759,2019-01-13T17:00:00Z,São Gonçalo,Bom Retiro,-22.7814959,-42.9693398,0,1,0,0,0,0,0,1,0,1
13a61d75-1d23-4fad-8aeb-823049e2479c,2022-09-25T07:00:00Z,Rio De Janeiro,Benfica,-22.8887329,-43.2355568,1,0,0,1,1,0,0,0,0,1
13bc338e-d068-49b6-9c0e-6200e4a9aa53,2017-11-18T00:00:00Z,Niterói,Maria Paula,-22.8819236755,-43.025478363,1,1,1,0,1,0,0,1,0,2
13bc9ecf-ec6d-42f6-89f1-35102f2fa875,2021-03-23T15:00:00Z,São Gonçalo,Mutuaguacu,-22.8076459,-43.0424946,0,2,0,0,0,0,0,2,0,2
13e364c2-4fbe-4227-a063-1efe7a8a6358,2021-07-19T04:00:00Z,Rio De Janeiro,Vila Da Penha,-22.8446205,-43.3143485,1,0,1,0,1,0,0,0,0,1
13e771f1-1fc7-4166-a59a-15eaefcaca76,2019-11-14T07:00:00Z,São Gonçalo,Boa Vista,-22.8125082,-43.057061,0,2,0,0,0,0,0,2,0,2
13eafb9a-a786-4aa8-a378-153da876ada0,2020-02-05T22:00:00Z,Belford Roxo,Areia Branca,-22.7526153,-43.4169381,2,0,0,2,2,0,0,0,0,2
13f0c50e-6154-4608-be32-6298fb5ce281,2023-07-01T18:00:00Z,São Gonçalo,Rio Do Ouro,-22.8996941,-42.9778823,0,1,0,0,0,0,0,1,0,1
13f6da6b-9c9a-457c-9b13-31d1be77e251,2018-11-06T23:39:00Z,Rio De Janeiro,Lins De Vasconcelos,-22.9083194,-43.2792119,1,0,0,1,1,0,0,0,0,1
13f9a55a-4706-4b02-bb7d-61d09b7e48ef,2018-02-23T15:00:00Z,Nova Iguaçu,Santa Eugenia,-22.7535361,-43.466474,2,0,0,2,2,0,0,0,0,2
13ff7b7b-ce8f-4368-a224-fbbaefb6ec79,2017-10-05T00:00:00Z,Rio De Janeiro,Coelho Neto,-22.8310966492,-43.3504142761,0,1,0,0,0,0,0,0,0,1
140c2076-775f-446a-aeb8-929cbeee993e,2023-05-14T08:00:00Z,São Gonçalo,Colubande,-22.8380031,-43.0145858,1,0,0,1,1,0,0,0,0,1
14170060-2aa6-4dc6-b4ab-9a342fb496ce,2019-12-16T15:00:00Z,Rio De Janeiro,Estacio,-22.9182026,-43.2051183,1,0,0,1,1,0,0,0,0,1
14206a9d-a7c1-45f1-a751-811711b318a5,2021-10-07T15:00:00Z,Niterói,Sape,-22.9023089,-43.0585621,0,1,0,0,0,0,0,1,0,1
14224eb4-3d3f-4964-8a08-d89be2ce218e,2020-03-06T20:00:00Z,Rio De Janeiro,Curicica,-22.9390048,-43.3839257,3,2,0,3,3,0,0,2,0,5
142b42e5-45ae-48bd-85c8-f6315b29533b,2018-10-16T13:00:00Z,Japeri,Centro De Engenheiro Pedreira,-22.678183,-43.606111,2,0,0,2,2,0,0,0,0,2
14324edb-e56b-4efe-8a3a-68442f793b8a,2023-06-17T03:00:00Z,Rio De Janeiro,Santa Teresa,-22.9347222,-43.2047222,1,0,0,1,0,1,0,0,0,1
1433c8ea-29e8-4cec-b1c7-1a2fbd8bdc03,2019-05-26T01:00:00Z,Rio De Janeiro,Bangu,-22.8694071,-43.4790849,0,1,0,0,0,0,0,1,0,1
14398c47-7e1e-41e5-b427-79272edc7756,2017-07-11T17:20:00Z,Rio De Janeiro,Santa Teresa,-22.9171600342,-43.1891021729,0,1,0,0,0,0,0,0,0,1
143c5beb-dfed-44f4-8242-fb61be514988,2017-06-26T11:24:00Z,São Gonçalo,Trindade,-22.8044726,-43.0084605,0,3,0,0,0,0,0,2,1,3
143d9c39-fdb5-46c7-af65-085aab7324fa,2022-12-28T22:30:00Z,Rio De Janeiro,Santo Cristo,-22.89933,-43.20876,1,0,0,1,1,0,0,0,0,1
1445de51-3b7b-4b9e-b2ee-a7c20bef1652,2019-04-23T12:19:00Z,Rio De Janeiro,Pechincha,-22.9227979,-43.3549637,1,0,1,0,1,0,0,0,0,1
144730cb-2d3c-4c2d-a6ba-506bda7e5134,2018-06-26T08:00:00Z,São Gonçalo,Salgueiro,-22.7815204,-43.0242287,0,3,0,0,0,0,0,3,0,3
1447c625-897f-48b1-837e-31b2f787e4c6,2017-02-28T05:50:00Z,Duque De Caxias,Centenario,-22.7735347748,-43.3142166138,0,1,0,0,0,0,0,1,0,1
144aa2fb-6ae2-4ca1-9a0a-850f328a905a,2020-07-18T20:00:00Z,Rio De Janeiro,Realengo,-22.8804025,-43.4367451,1,0,0,1,1,0,0,0,0,1
144fe2d2-7c50-400b-ba24-4fd42a585c3c,2020-09-11T20:00:00Z,São Gonçalo,Porto Do Rosa,-22.7959312,-43.0393139,0,1,0,0,0,0,0,1,0,1
1451c333-408d-4290-912e-83bc1fd3811e,2018-08-19T15:00:00Z,Rio De Janeiro,Copacabana,-22.976198,-43.187578,0,1,0,0,0,0,0,1,0,1
1451e67d-9af4-49f8-80bc-9047f22c56e6,2018-01-14T00:00:00Z,Queimados,Tingua,-22.7080001831,-43.5570907593,2,1,0,2,2,0,0,1,0,3
14525e99-c413-4549-962b-794d7355c2f0,2017-08-12T01:20:00Z,Rio De Janeiro,Coelho Neto,-22.831609726,-43.3440971375,1,0,1,0,0,1,0,0,0,1
1454edf1-20a1-41b7-b393-d96dce8995fd,2017-04-12T14:00:00Z,Rio De Janeiro,Vargem Grande,-22.9902763367,-43.4924621582,1,0,0,1,1,0,0,0,0,1
145768a3-9456-4c38-b0f9-ce2205e7556a,2020-05-18T05:47:00Z,Rio De Janeiro,Vidigal,-22.9943516,-43.2371248,0,1,0,0,0,0,0,1,0,1
14585b30-04f8-46a4-b711-8195246ade97,2021-08-17T16:00:00Z,Belford Roxo,Xavantes,-22.737851,-43.399292,1,0,0,1,1,0,0,0,0,1
145b7341-927a-4227-800b-a9b914644aca,2023-10-12T02:00:00Z,Rio De Janeiro,Freguesia (Jacarepagua),-22.93907508239918,-43.331204661376944,1,0,0,1,1,0,0,0,0,1
145e8d49-6c55-492e-b952-59babf76622a,2022-07-17T23:00:00Z,Rio De Janeiro,Senador Camara,-22.8795382,-43.489301,1,0,0,1,1,0,0,0,0,1
1469f700-e7cf-4329-a85a-a5521b779daf,2019-07-12T09:00:00Z,São Gonçalo,Colubande,-22.8394858,-43.0113796,1,0,0,1,1,0,0,0,0,1
146c7a30-a092-4e6d-93fc-982150024a68,2018-05-05T20:00:00Z,Duque De Caxias,Jardim 25 De Agosto,-22.7862985,-43.3053106,0,1,0,0,0,0,0,1,0,1
146efb1c-3eac-480e-90c4-2d38f2324915,2022-01-23T08:00:00Z,Mesquita,Chatuba,-22.8021109,-43.4396231,0,1,0,0,0,0,0,1,0,1
1470a797-765a-4b9d-bf8f-a3e5ca90015e,2017-07-06T06:22:00Z,Rio De Janeiro,Mare,-22.8574962616,-43.2430152893,0,4,0,0,0,0,0,0,0,4
1476809d-d962-4822-acf0-c4d10ea67d89,2022-06-02T06:12:00Z,Rio De Janeiro,Vila Kennedy,-22.8603609,-43.4886679,0,1,0,0,0,0,0,1,0,1
148db7e3-4a41-4e33-b4a5-d6a6723f2bf0,2023-06-23T12:20:00Z,Rio De Janeiro,Engenho De Dentro,-22.91160375,-43.29866574,1,1,0,1,1,0,0,1,0,2
149b941b-950a-4372-9774-3fdca698dc41,2018-01-06T00:00:00Z,Rio De Janeiro,Engenho Novo,-22.9121055603,-43.2639312744,1,0,0,1,1,0,0,0,0,1
149eb7b5-27b2-49a6-9c8f-243814bcb6f3,2019-10-27T09:03:00Z,São Gonçalo,Trindade,-22.7979723,-43.0134477,1,0,0,1,1,0,0,0,0,1
14a3e0c6-7db3-48da-934c-64000a582602,2022-04-01T09:00:00Z,Rio De Janeiro,Galeao,-22.8133777,-43.2295811,0,1,0,0,0,0,0,1,0,1
14b337e4-c208-417d-843a-7becaf070233,2018-06-14T08:00:00Z,Rio De Janeiro,Quintino Bocaiuva,-22.8936588,-43.3217453,0,1,0,0,0,0,0,1,0,1
14bb66db-7329-490c-8094-3d50942fba59,2017-10-18T00:00:00Z,Niterói,Icarai,-22.9040527344,-43.1059112549,0,1,0,0,0,0,0,1,0,1
14bf013f-7823-4c64-87fc-d22165b99853,2019-07-11T07:40:00Z,Rio De Janeiro,Bangu,-22.8694071,-43.4790849,1,0,0,1,1,0,0,0,0,1
14c1f619-9f92-40c8-ab63-5f75d12bfcc7,2019-01-22T22:00:00Z,Rio De Janeiro,Cidade Nova,-22.9087277,-43.2001289,1,0,0,1,1,0,0,0,0,1
14c6ef55-1ab2-4723-88ec-a925440e252f,2023-01-07T21:00:00Z,Rio De Janeiro,Bangu,-22.8618358,-43.4657965,1,0,0,1,0,1,0,0,0,1
14c71145-9bd3-4f72-bd83-2547885c3ed0,2018-09-10T21:21:00Z,Niterói,Piratininga,-22.9427951,-43.0847066,0,1,0,0,0,0,0,1,0,1
14cb6fd6-c4a5-4d76-a142-d6a0cc4f322e,2018-03-04T17:00:00Z,São João De Meriti,Coelho Da Rocha,-22.7768834,-43.3849625,1,0,0,1,1,0,0,0,0,1
14cbc8bf-fb66-4062-9ce1-df166807d5e9,2020-03-08T13:00:00Z,São Gonçalo,Guaxindiba,-22.7765233,-42.966482,0,3,0,0,0,0,0,3,0,3
14cfd4b3-3486-4023-a078-de182855ee6b,2023-02-07T07:00:00Z,Rio De Janeiro,Iraja,-22.8204814,-43.3204012,0,1,0,0,0,0,0,1,0,1
14d5e569-81ea-4fcf-9176-662cab2b3816,2019-09-22T01:20:00Z,São João De Meriti,Vilar Dos Teles,-22.7740448,-43.3609418,1,0,1,0,1,0,0,0,0,1
14da888d-58d5-41bd-8fee-d30b49084b93,2017-06-06T00:00:00Z,Rio De Janeiro,Santa Cruz,-22.9210439,-43.664632,1,0,0,1,1,0,0,0,0,1
14dbcb05-a641-440f-a76d-2d3a8dbf6ada,2021-08-07T04:00:00Z,Rio De Janeiro,Anil,-22.957747,-43.3360863,0,3,0,0,0,0,0,3,0,3
14eede05-85a3-4a65-b6f2-c1768e3c53a9,2017-11-30T00:00:00Z,Rio De Janeiro,Madureira,-22.8766918182,-43.3377380371,0,1,0,0,0,0,0,1,0,1
15015579-ee3e-43d1-a061-f80e53061248,2019-09-02T19:20:00Z,São Gonçalo,Santa Catarina Ii,-22.8393232,-43.068386,1,0,0,1,1,0,0,0,0,1
150bee2e-4465-47fd-9fb1-5d24f2ae9470,2022-12-17T15:00:00Z,Nova Iguaçu,Comendador Soares,-22.7363219,-43.4909578,1,0,0,1,1,0,0,0,0,1
1519610a-80ab-4f56-ad00-c2febe8255c5,2022-05-03T09:13:00Z,Duque De Caxias,Parada Angelica,-22.617618,-43.206287,0,3,0,0,0,0,0,3,0,3
151a22cd-7026-43c6-a1d9-e0974e0f8b74,2019-09-30T16:46:00Z,São Gonçalo,Jardim Catarina,-22.7921669,-42.9997977,1,0,0,1,1,0,0,0,0,1
151c4902-2b53-4b22-8f65-de5fb921be3c,2019-11-19T17:00:00Z,Duque De Caxias,Imbarie,-22.650094,-43.2194976,0,1,0,0,0,0,0,1,0,1
151d2fa5-34f1-46a5-aa5d-fba36b16997c,2019-02-26T21:00:00Z,São Gonçalo,Porto Do Rosa,-22.7959247,-43.0408858,0,1,0,0,0,0,0,1,0,1
152c97e2-4861-4963-a598-9fec601f69c5,2018-03-28T21:00:00Z,Rio De Janeiro,Madureira,-22.8640956,-43.3367745,0,1,0,0,0,0,0,1,0,1
152cab0e-dc3a-4853-b68c-b31971c3fe14,2018-06-30T20:00:00Z,Nilópolis,Centro De Olinda,-22.8209247,-43.4134108,1,0,0,1,0,1,0,0,0,1
152f19bc-7f20-4105-8a17-c748672b4510,2021-02-23T01:00:00Z,Maricá,Caxito,-22.8895595,-42.8265213,1,0,0,1,1,0,0,0,0,1
152f5d62-797a-4275-bfda-ab0bb23504a9,2021-01-23T22:18:00Z,Mesquita,Santo Elias,-22.7694087,-43.4247372,1,0,0,1,1,0,0,0,0,1
153071e3-ce15-4af3-b525-dd3d7d386d75,2018-11-09T03:00:00Z,São Gonçalo,Sacramento I,-22.843294,-42.955007,2,0,0,2,2,0,0,0,0,2
153b6716-968d-4952-a7c0-d08360194323,2019-01-17T20:30:00Z,Itaboraí,Marambaia,-22.801063,-42.932183,1,0,1,0,1,0,0,0,0,1
1541f59c-ec82-43fd-a820-0315a9ce9ac5,2023-03-30T20:00:00Z,Nova Iguaçu,Ceramica,-22.7361269,-43.4766993,1,0,0,1,1,0,0,0,0,1
15421a1d-4b67-41b3-acb4-3c4dd98c6996,2019-11-29T08:00:00Z,Niterói,Cubango,-22.8922769,-43.0871944,0,1,0,0,0,0,0,1,0,1
154a9ec7-0f8c-437a-b75f-d2302b56042c,2021-02-23T00:00:00Z,Maricá,Inoa,-22.9122351,-42.9300914,0,1,0,0,0,0,0,1,0,1
154e8b09-a272-41c4-827b-a4ec39972c58,2022-11-13T15:19:00Z,Itaboraí,Centro - Itaboraí,-22.74807544004076,-42.859040468122856,0,2,0,0,0,0,0,2,0,2
154edd4f-442d-4658-b430-727e1bac29b6,2018-09-23T19:47:00Z,Rio De Janeiro,Botafogo,-22.9479212,-43.1937561,0,1,0,0,0,0,0,0,1,1
1553cff0-18b4-4bbe-8101-06d769cedbdc,2020-06-28T02:00:00Z,Rio De Janeiro,Anchieta,-22.8243465,-43.4097849,5,7,0,5,3,2,0,4,2,12
15597f0f-c72c-43d3-b6c6-f07b18b45836,2018-09-03T07:10:00Z,São Gonçalo,Amendoeira,-22.8297603,-42.9833145,1,0,0,1,1,0,0,0,0,1
155b9d50-61f3-4362-82e0-bca718bb6396,2022-02-03T15:00:00Z,Duque De Caxias,Imbarie,-22.636176,-43.225249,2,0,0,2,2,0,0,0,0,2
15651934-e5d6-4d97-82a7-c65abb2122ba,2019-03-29T12:00:00Z,Rio De Janeiro,Pilares,-22.877127,-43.3021914,0,1,0,0,0,0,0,1,0,1
1569fb7a-da10-4f65-995c-d339797c7364,2019-10-05T16:00:00Z,São Gonçalo,Maria Paula I,-22.880494,-43.0153471,0,1,0,0,0,0,0,1,0,1
156b1480-37e9-456e-bd6e-0db8b061426b,2021-01-13T20:00:00Z,Rio De Janeiro,Madureira,-22.8667128,-43.3345624,1,0,1,0,1,0,0,0,0,1
156d0fa8-061f-41dc-a75f-fbac9604c9c7,2018-12-26T02:00:00Z,Belford Roxo,Santo Antonio Da Prata,-22.768015,-43.4082932,0,6,0,0,0,0,0,2,4,6
15895089-6d35-462b-bce0-09b7ea281a58,2018-08-27T07:45:00Z,Rio De Janeiro,Rocha,-22.8936373,-43.2474624,1,1,0,1,1,0,0,1,0,2
158a2313-8345-4049-a2dc-ff8c302955e1,2018-09-22T00:30:00Z,Maricá,Bananal,-22.9250492,-42.7215088,2,0,0,2,1,1,0,0,0,2
1595a92d-ced8-44a2-a853-2d58887ecba1,2023-07-09T06:00:00Z,Rio De Janeiro,Vicente De Carvalho,-22.856849990605152,-43.31518562663391,1,0,0,1,0,0,1,0,0,1
159f7279-c5ef-4aef-90ec-a95905a7ba40,2018-08-10T22:30:00Z,Belford Roxo,Das Gracas,-22.7636414,-43.3901463,0,1,0,0,0,0,0,1,0,1
15a497ab-2dfc-4055-a1d5-8d528fc2038a,2017-03-25T00:00:00Z,São Gonçalo,Salgueiro,-22.7815208435,-43.0242271423,1,0,0,1,1,0,0,0,0,1
15a4b092-b2e1-4392-b80c-4292363a6808,2017-06-26T22:50:00Z,São João De Meriti,Jardim Meriti,-22.7888450623,-43.358581543,1,0,0,1,0,0,0,0,0,1
15b224f8-89c2-40ac-a5ae-48b7d38f9c9c,2019-08-30T14:15:00Z,Belford Roxo,Santa Tereza,-22.741442,-43.3449457,0,1,0,0,0,0,0,1,0,1
15b48441-db2e-4e24-a7c4-a26edacacb1b,2019-11-25T09:00:00Z,São Gonçalo,Apollo Iii,-22.7795325,-42.9459473,1,0,0,1,1,0,0,0,0,1
15b7c09b-1985-4bfa-9683-20b1b5317cfc,2017-07-12T00:00:00Z,Rio De Janeiro,Campo Grande,-22.8663520813,-43.5856628418,0,1,0,0,0,0,0,1,0,1
15bd81ee-7af5-4023-81f3-020d19fadebb,2023-02-07T10:11:00Z,Rio De Janeiro,Bangu,-22.8659435,-43.4544919,0,1,0,0,0,0,0,1,0,1
15be53e7-be3e-4817-99ea-e430198dd706,2021-12-03T06:00:00Z,São Gonçalo,Coelho,-22.835891,-42.991026,1,0,0,1,1,0,0,0,0,1
15c804f3-0911-4f8f-aa05-92d90b5b8688,2019-09-07T06:00:00Z,Nova Iguaçu,Centro - Nova Iguaçu,-22.7513523,-43.4393516,3,0,0,3,3,0,0,0,0,3
15c8ea18-24eb-4201-9449-a449b894fe72,2020-08-01T01:00:00Z,Itaboraí,Marambaia,-22.7961605,-42.9398298,0,1,0,0,0,0,0,1,0,1
15cda898-e47e-4230-b038-1ca663e79247,2021-04-16T08:00:00Z,São Gonçalo,Colubande,-22.8307147,-43.0128536,0,1,0,0,0,0,0,0,1,1
15d3619f-08f6-4a98-a186-744ebe722b25,2022-12-28T15:00:00Z,Rio De Janeiro,Benfica,-22.8917928,-43.2361164,0,1,0,0,0,0,0,0,1,1
15dd2a71-5bcf-433d-8abf-682e339062d4,2020-05-06T16:00:00Z,Itaguaí,Brisa Mar,-22.8727672,-43.8047634,0,1,0,0,0,0,0,1,0,1
15fc572b-a774-45f3-9402-0a493fe01ef2,2019-10-08T09:00:00Z,Rio De Janeiro,Barra Da Tijuca,-23.0007532,-43.3837713,0,1,0,0,0,0,0,0,1,1
160146ea-e846-4105-b683-001a8f52c9fe,2019-10-26T18:00:00Z,Mesquita,Rocha Sobrinho,-22.785647,-43.405308,0,1,0,0,0,0,0,1,0,1
1608040c-930d-4499-9bac-0516e0603cbc,2018-11-24T20:05:00Z,Nova Iguaçu,Danon,-22.7718369,-43.5087934,2,1,0,2,2,0,0,1,0,3
160aff02-721e-4e71-b811-91b96f796e2f,2019-08-04T16:00:00Z,Maricá,Inoa,-22.910826,-42.936892,1,1,0,1,1,0,0,0,1,2
1612c056-0871-490a-b5f0-0d6c13007b1e,2023-12-27T13:00:00Z,Mesquita,Coreia,-22.7757597,-43.4345521,1,0,0,1,1,0,0,0,0,1
16132171-6ba5-4aa2-904a-8e1d4c570d06,2021-12-20T07:00:00Z,Rio De Janeiro,Coelho Neto,-22.8320356,-43.3500207,1,0,0,1,1,0,0,0,0,1
161324c4-8d7c-49f7-bf2f-651972a3a5ec,2018-03-07T10:00:00Z,São Gonçalo,Colubande,-22.8380031,-43.0145858,0,3,0,0,0,0,0,3,0,3
1618d0c4-cb4c-4c3e-9dda-3cac26b63a41,2021-08-03T17:21:00Z,Japeri,Sao Jorge,-22.6698619,-43.6148882,1,0,0,1,1,0,0,0,0,1
1619154a-2520-49ee-bf8d-1e210482f64e,2018-02-19T00:00:00Z,Rio De Janeiro,Laranjeiras,-22.9332067,-43.18473,0,1,0,0,0,0,0,1,0,1
161a8718-27d9-4e72-85e3-590e61f1a912,2018-02-06T09:44:00Z,Rio De Janeiro,Mare,-22.8574971,-43.2430137,1,2,0,1,0,0,0,0,0,3
1625fd35-1c75-450e-b47d-db5a0f124169,2021-11-24T11:56:00Z,Rio De Janeiro,Iraja,-22.8427429,-43.3261069,0,3,0,0,0,0,0,3,0,3
1627bfed-762b-494a-8382-3a5b707927cb,2017-09-02T21:00:00Z,Rio De Janeiro,Campo Grande,-22.885602951,-43.5720024109,0,1,0,0,0,0,0,1,0,1
1629464d-4b97-4356-aa11-eac2a307be63,2018-10-02T20:00:00Z,Queimados,Sao Roque,-22.7190882,-43.5652069,1,0,0,1,1,0,0,0,0,1
1630cc8e-fb6e-462c-b641-720898e2d902,2018-09-04T13:55:00Z,Itaguaí,Engenho,-22.858189,-43.7884535,0,1,0,0,0,0,0,1,0,1
16507aef-3176-430e-95fb-4854dc74ac72,2019-06-04T18:59:00Z,Belford Roxo,Sao Jose,-22.7399515,-43.3355012,0,1,0,0,0,0,0,1,0,1
1654a5c9-58e5-4ffd-9901-9890027fc9b0,2020-11-05T22:00:00Z,Rio De Janeiro,Campo Grande,-22.9076515,-43.5659121,1,0,0,1,0,1,0,0,0,1
1655bc2e-b05b-4252-8ccf-0dbc78c8cac1,2019-07-28T14:00:00Z,Queimados,Vila Sao Joao,-22.735671,-43.5630976,0,1,0,0,0,0,0,1,0,1
16599eb1-94e3-4773-8900-4d2505575f37,2018-08-23T17:30:00Z,Rio De Janeiro,Flamengo,-22.94,-43.1730556,0,1,0,0,0,0,0,1,0,1
165a2606-b1a9-4e05-9213-b5a4198261d3,2023-02-17T22:00:00Z,Nova Iguaçu,Prata,-22.7553004,-43.4228329,0,2,0,0,0,0,0,2,0,2
165cad93-8a5f-4fca-beac-87b9704590e8,2018-07-04T15:00:00Z,Nova Iguaçu,Ambai,-22.7132359,-43.444187,0,1,0,0,0,0,0,1,0,1
